A Drunk Scorpion Will Sting Itself to Death,2020,Documentary,9.2,/images/highline-2020.jpg,/images/highline-2020-screenshot3.jpg,/images/highline-2020-screenshot2.jpg,/images/highline-2020-screenshot1.jpg,https://www.youtube.com/embed/?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, Five friends embark on a ten-day journey on the incredible Uinta Highline Trail in northern Utah. Together they discover adventure and explore the history of the area. Along the way  you learn more about these hikers  and how they succeeded in life even when the odds were stacked against them. The film touches on some heavy subject matter  including PTSD recovery  addiction recovery  and much more. ,magnet:?xt=urn:btih:1B8C04AA2554EE0A6AAB5B1CED07BA412BD063EF&dn=Highline+%282020%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,WEB,1.05 GB
Clockwatchers,1997,Drama,0.0,/images/im-not-him-2021.jpg,/images/im-not-him-2021-screenshot3.jpg,/images/im-not-him-2021-screenshot2.jpg,/images/im-not-him-2021-screenshot1.jpg,https://www.youtube.com/embed/?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, Jimmy Valentino has been saved by a miracle - or at least thats what he believes. Given his second chance  Jimmy conveys what hes discovered to other terminally ill patients who  to his astonishment  quickly recover. Jimmy tries to keep his profile and the results of his interventions under the radar but when word spreads  the world converges upon him. A few admire him. Some try to imitate him. Most denounce and disparage what he does as dangerous and sacrilegious. When a patient dies after following what he believes is Jimmys advice  Jimmy is arrested and prosecuted. With his life in peril once again  Jimmy needs another miracle - one that cant be questioned. ,magnet:?xt=urn:btih:A3A033802E9A88EF85C7F63207CCA53D56DF64D7&dn=I%27m+Not+Him+%282021%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,WEB,806.1 MB
I'm Not Him,2021,Drama,0.0,/images/primal-2020.jpg,/images/primal-2020-screenshot3.jpg,/images/primal-2020-screenshot2.jpg,/images/primal-2020-screenshot1.jpg,https://www.youtube.com/embed/LfIoo5c46zw?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, Based on real Primal life ,magnet:?xt=urn:btih:FA6EF056704EDFBF751DB7127E1A15F8B647412E&dn=Primal+%282020%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,WEB,782.59 MB
Primal,2020,Thriller,5.8,/images/the-oak-room-2020.jpg,/images/the-oak-room-2020-screenshot3.jpg,/images/the-oak-room-2020-screenshot2.jpg,/images/the-oak-room-2020-screenshot1.jpg,https://www.youtube.com/embed/PDcB1L0-6cI?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, During a raging snowstorm  a drifter returns home to the blue-collar bar located in the remote Canadian town where he was born. When he offers to settle an old debt with a grizzled bartender by telling him a story  the nights events quickly spin into a dark tale of mistaken identities  double-crosses and shocking violence. ,magnet:?xt=urn:btih:2A6B91B2E922B211CF4A58175D3A8D3AB7B8E9C1&dn=The+Oak+Room+%282020%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,WEB,815.28 MB
Tales of the Grim Sleeper,2014,Adventure  |  Sci-Fi ,4.9,/images/the-lost-future-2010.jpg,/images/the-lost-future-2010-screenshot3.jpg,/images/the-lost-future-2010-screenshot2.jpg,/images/the-lost-future-2010-screenshot1.jpg,https://www.youtube.com/embed/?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, A group of post-apocalyptic survivors struggle to survive in a world where jungles  forests  primeval wetlands and deserts have obliterated civilization. They staunchly face genetically mutated beasts and mysterious diseases in an attempt to re-establish the human race as masters of Earth. ,magnet:?xt=urn:btih:6E15C6528ADF50267776FF4ECCD25E6F8F8E1EBB&dn=The+Lost+Future+%282010%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,BluRay,834.24 MB
The Incredible 25th Year of Mitzi Bearclaw,2019,Comedy,5.4,/images/sadies-last-days-on-earth-2016.jpg,/images/sadies-last-days-on-earth-2016-screenshot3.jpg,/images/sadies-last-days-on-earth-2016-screenshot2.jpg,/images/sadies-last-days-on-earth-2016-screenshot1.jpg,https://www.youtube.com/embed/LLvcFfEMGRM?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, Everything in high school is like the world ending and Sadie Mitchells crippling fear of the coming apocalypse is the heightened version of that. Undeterred by the naysayers  Sadie has two weeks to ready herself before doomsday. She needs to master survivalist cuisine  learn to sew  but there are other things...personal things: go to a high school party  kiss a boy  and most importantly  get her best friend back. ,magnet:?xt=urn:btih:A55CA20D139687374FD15442F7E8DD7379BE9D8E&dn=Sadie%27s+Last+Days+on+Earth+%282016%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,WEB,859.72 MB
Three Days Grace: Live at the Palace 2008,2008,Comedy  |  Horror,3.4,/images/howling-iii-1987.jpg,/images/howling-iii-1987-screenshot3.jpg,/images/howling-iii-1987-screenshot2.jpg,/images/howling-iii-1987-screenshot1.jpg,https://www.youtube.com/embed/MrNCGVO84w0?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, A strange race of human-like marsupials appear suddenly in Australia  and a sociologist who studies these creatures falls in love with a female one. Is this a dangerous combination? ,magnet:?xt=urn:btih:D23E4414EF192A289A8143D48AB26A8D3E9DCC27&dn=Howling+III+%281987%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,BluRay,902.4 MB
Highline,2020,Documentary  |  News,5.7,/images/the-dickumentary-2014.jpg,/images/the-dickumentary-2014-screenshot3.jpg,/images/the-dickumentary-2014-screenshot2.jpg,/images/the-dickumentary-2014-screenshot1.jpg,https://www.youtube.com/embed/?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, Everything youve always wanted to know about the penis  but were afraid to find out. ,magnet:?xt=urn:btih:B698CFC9BBEC07F77F89417024218D43AD8A75A8&dn=The+Dickumentary+%282014%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,BluRay,658.2 MB
The Lost Future,2010,Documentary  |  Music,8.6,/images/three-days-grace-live-at-the-palace-2008-2008.jpg,/images/three-days-grace-live-at-the-palace-2008-2008-screenshot3.jpg,/images/three-days-grace-live-at-the-palace-2008-2008-screenshot2.jpg,/images/three-days-grace-live-at-the-palace-2008-2008-screenshot1.jpg,https://www.youtube.com/embed/?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?," For their first live DVD  Canadian rockers Three Days Grace pulled out all the stops. Live At The Palace 2008 features hits from their 2003 self-titled debut and 2006s One-X  including ""I Hate Everything About You "" ""Riot"" and ""Animal I Have Become"" plus a cover of Alice in Chains ""Rooster."" Bolstered by a literally explosive stage set  Live At The Palace 2008 will leave you wanting more. ",magnet:?xt=urn:btih:A3936E2108F1642979CD695374D762DE424AD04B&dn=Three+Days+Grace%3A+Live+at+the+Palace+2008+%282008%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,BluRay,744.31 MB
Spellbound,2003,Comedy,6.1,/images/the-incredible-25th-year-of-mitzi-bearclaw-2019.jpg,/images/the-incredible-25th-year-of-mitzi-bearclaw-2019-screenshot3.jpg,/images/the-incredible-25th-year-of-mitzi-bearclaw-2019-screenshot2.jpg,/images/the-incredible-25th-year-of-mitzi-bearclaw-2019-screenshot1.jpg,https://www.youtube.com/embed/SAT6IYWTUzE?rel=0&wmode=transparent&border=0&autoplay=1&iv_load_policy=3?, Mitzi Bearclaw  of First Nations heritage  has just turned twenty-five  she having grand plans for this milestone year in her current home of Toronto  wanting to design hats that will change the world  and spending time with her boyfriend  Ringo Leaves-No-Shadow  a student and budding photographer. Instead  she reluctantly heads home to her reserve on remote Owl Island on the request of her father  William Bearclaw  to help him look after her mother  Annabelle Bearclaw  who Mitzi assumes is on her deathbed. While Mitzi has always gotten along with her father  the same cannot be said about her mother  an angry  bitter woman. The one person who has always been able to have a calming affect on Annabelle is Mitzis cousin  Charlie Bearclaw - everyone calling him Charlie B. in homage to all his idols with a surname that begins with the letter such as Baudelaire - a born storyteller who wants to become a teacher  but who spends much time in the hospital with his own chronic health problems.... ,magnet:?xt=urn:btih:17EBB8B04D56A21D8981488DE65AF32EAC6B591D&dn=The+Incredible+25th+Year+of+Mitzi+Bearclaw+%282019%29+%5B720p%5D+%5BYTS.MX%5D&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.leechers-paradise.org%3A6969%2Fannounce&tr=udp%3A%2F%2F9.rarbg.to%3A2710%2Fannounce&tr=udp%3A%2F%2Fp4p.arenabg.ch%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.cyberia.is%3A6969%2Fannounce&tr=http%3A%2F%2Fp4p.arenabg.com%3A1337%2Fannounce&tr=udp%3A%2F%2Ftracker.internetwarriors.net%3A1337%2Fannounce,WEB,884.49 MB
